term	reviewed_category	reviewed_category_label	observed_direction	literature_alignment	direction_assessment	confidence	review_rationale	citations	flight_minus_ground	welch_fdr	abs_effect	mean_abs_accession_effect	abs_mean_accession_effect	low_effect_threshold	category	category_label
R-MMU-1566948_ELASTIC_FIBRE_FORMATION	orange_uncertain_no_direct_support	uncertain/no direct support	FLT_down	uncertain_specific_pathway	FLT_down lacks direct support	low	Elastic-fibre formation fits broader ECM biology, but direct soleus flight evidence is not elastic-fibre specific and does not establish a decrease.	Miller2001;Murgia2024	0.0415478138028571	0.8578909554235555	0.0415478138028571	0.2773340485185184	0.0297711198148148	0.0298317394874073	broad_or_uncertain_signal	broad/uncertain signal
R-MMU-983169_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION	orange_uncertain_no_direct_support	uncertain/no direct support	FLT_down	uncertain_specific_pathway	FLT_down lacks direct support	low	Immune activation is supported, but class I antigen presentation is a specific adaptive/immune-cell pathway not directly shown as decreased in soleus flight studies.	Gambara2017;Tidball2002	-0.0203815732	0.7493123067415657	0.0203815732	0.0332995635370369	0.029930363537037	0.0298317394874073	broad_or_uncertain_signal	broad/uncertain signal
R-MMU-73857_RNA_POLYMERASE_II_TRANSCRIPTION	orange_uncertain_no_direct_support	uncertain/no direct support	FLT_down	uncertain_broad	FLT_down is too nonspecific to align	low	RNA polymerase II transcription is too broad to infer meaningful direction despite strong overall transcriptomic remodeling.	Okada2021;Gambara2017	-0.0268013105714282	0.7608545292167727	0.0268013105714282	0.0728858474074074	0.0303180881481482	0.0298317394874073	broad_or_uncertain_signal	broad/uncertain signal
R-MMU-201681_TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT	green_prior_aligned	prior literature aligned	FLT_down	aligned_close	FLT_down aligns with WNT marker evidence	medium	Space-flown mouse soleus showed reduced Fzd9, a Frizzled/WNT receptor and NMJ marker, so lower canonical TCF/WNT signaling is more consistent with prior soleus evidence than an increase.	Gambara2017	-0.0582474618999999	0.5097606535403589	0.0582474618999999	0.1196585027962965	0.030489263685185	0.0298317394874073	plausible_complementary	plausible/complementary
R-MMU-1500931_CELL_CELL_COMMUNICATION	orange_uncertain_no_direct_support	uncertain/no direct support	FLT_down	uncertain_broad	FLT_down lacks specificity	low	Cell-cell communication could include immune, vascular, and ECM crosstalk, but the broad pathway has no clear direction-specific support.	Tidball2002;Murgia2024	-0.0353432404285718	0.6263692927986131	0.0353432404285718	0.0744457844444443	0.030538651111111	0.0298317394874073	broad_or_uncertain_signal	broad/uncertain signal
R-MMU-449147_SIGNALING_BY_INTERLEUKINS	blue_plausible_complementary	plausible/complementary	FLT_down	mixed_but_plausible	FLT_down is plausible but mixed	medium	Inflammatory chemokines rise in space-flown soleus, but IL-6 was reported down in long-duration space-flown soleus, so interleukin direction remains mixed.	Gambara2017;Sandona2012	-0.0637422937857141	0.5508425847019985	0.0637422937857141	0.1268247941666667	0.0320512363888888	0.0298317394874073	prior_literature_match	prior literature match
R-MMU-9006936_SIGNALING_BY_TGFB_FAMILY_MEMBERS	green_prior_aligned	prior literature aligned	FLT_down	aligned_direct	FLT_down aligns with direct soleus pathway evidence	medium	Direct mouse soleus transcriptome analysis reported TGF-beta signaling among downregulated microgravity pathways, so the corrected decrease is aligned.	Okada2021	0.0021164067999999	0.9778090901543512	0.0021164067999999	0.1784950116851851	0.0408190640925925	0.0298317394874073	broad_or_uncertain_signal	broad/uncertain signal
R-MMU-112315_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES	blue_plausible_complementary	plausible/complementary	FLT_down	plausible_indirect	FLT_down is plausible but broad	low	Neuromuscular remodeling is relevant, and Fzd9 decreased in space-flown soleus, but chemical-synapse transmission is broader than the direct evidence.	Gambara2017;Murgia2024	-0.0806070244357143	0.5824436390383689	0.0806070244357143	0.2968203409166665	0.0416387649166667	0.0298317394874073	prior_literature_match	prior literature match
R-MMU-1474244_EXTRACELLULAR_MATRIX_ORGANIZATION	orange_uncertain_no_direct_support	uncertain/no direct support	FLT_down	mixed_direction	FLT_down is mixed	medium	Postflight human soleus shows ECM/basement-membrane enrichment and unloading shifts collagen composition, but lower ECM-organization signal could reflect disrupted matrix structure rather than active organization.	Murgia2024;Miller2001	-0.0299449528571429	0.6872696344720558	0.0299449528571429	0.05130274962963	0.0430435385185186	0.0298317394874073	prior_literature_match	prior literature match
R-MMU-983705_SIGNALING_BY_THE_B_CELL_RECEPTOR_BCR	orange_uncertain_no_direct_support	uncertain/no direct support	FLT_down	uncertain_off_context	FLT_down lacks direct support	low	BCR signaling is adaptive immune-cell specific; broad immune remodeling is supported, but this pathway is not directly tied to soleus flight direction.	Gambara2017;Tidball2002	-0.0617213981428571	0.2415542496968275	0.0617213981428571	0.1120539081703703	0.043636362237037	0.0298317394874073	broad_or_uncertain_signal	broad/uncertain signal
R-MMU-2980736_PEPTIDE_HORMONE_METABOLISM	orange_uncertain_no_direct_support	uncertain/no direct support	FLT_down	uncertain_broad	FLT_down lacks direct support	low	Peptide hormone metabolism is broad and not specifically supported as a decreased soleus spaceflight response.	Gambara2017;Sandona2012	-0.0774280067822857	0.3905811456346953	0.0774280067822857	0.0778513071388888	0.0447276950833333	0.0298317394874073	broad_or_uncertain_signal	broad/uncertain signal
R-MMU-216083_INTEGRIN_CELL_SURFACE_INTERACTIONS	blue_plausible_complementary	plausible/complementary	FLT_down	plausible_mechanotransduction	FLT_down is plausible but mixed	medium	Reduced load could suppress integrin mechanotransduction, while postflight ECM/cell-junction remodeling can enrich adhesion terms, so the direction is biologically plausible but not directly settled.	Murgia2024;Miller2001	-0.0070888568448571	0.9527774434076812	0.0070888568448571	0.0809405753129629	0.0463958954203704	0.0298317394874073	prior_literature_match	prior literature match
R-MMU-9769740_COAGULATION_PATHWAY	orange_uncertain_no_direct_support	uncertain/no direct support	FLT_down	uncertain_specific_pathway	FLT_down lacks direct support	low	Coagulation may tag vascular injury/inflammation and complement-linked modified loading, but direct soleus-spaceflight coagulation direction evidence is limited.	Tidball2002;Frenette2000	-0.0538403072742857	0.492646658828805	0.0538403072742857	0.0482310568425925	0.0482310568425925	0.0298317394874073	plausible_complementary	plausible/complementary
R-MMU-186797_SIGNALING_BY_PDGF	orange_uncertain_no_direct_support	uncertain/no direct support	FLT_down	uncertain_specific_pathway	FLT_down lacks direct support	low	PDGF can participate in fibroblast, vascular, and matrix responses, but prior soleus-spaceflight studies do not establish PDGF pathway down-regulation.	Miller2001;Murgia2024	-0.1143747765871429	0.5738574325378949	0.1143747765871429	0.2508774870407407	0.0486313016629629	0.0298317394874073	prior_literature_match	prior literature match
R-MMU-8953897_CELLULAR_RESPONSES_TO_STIMULI	orange_uncertain_no_direct_support	uncertain/no direct support	FLT_down	uncertain_broad	FLT_down is too nonspecific to align	low	The pathway is a broad umbrella over many stimuli and cannot be directionally matched to a specific soleus spaceflight mechanism.	Okada2021;Gambara2017	-0.0547790475714284	0.5717984528916285	0.0547790475714284	0.1113296049999998	0.0517719938888889	0.0298317394874073	broad_or_uncertain_signal	broad/uncertain signal
R-MMU-195258_RHO_GTPASE_EFFECTORS	blue_plausible_complementary	plausible/complementary	FLT_down	plausible_indirect	FLT_down is plausible but indirect	medium	Reduced load can damp mechanosensitive Rho-effector signaling, while cytoskeletal remodeling can also activate Rho pathways; direct soleus-spaceflight direction remains indirect.	Murgia2024;Chopard2009	-0.0532649013448571	0.3533859345722113	0.0532649013448571	0.0572061757722222	0.0542153668833333	0.0298317394874073	plausible_complementary	plausible/complementary
R-MMU-9006934_SIGNALING_BY_RECEPTOR_TYROSINE_KINASES	blue_plausible_complementary	plausible/complementary	FLT_down	mixed_but_plausible	FLT_down is plausible but mixed	medium	Lower broad RTK signaling is compatible with reduced IGF/PI3K/Akt anabolic signaling, but the RTK family includes repair and growth-factor pathways with mixed expected directions.	Sandona2012;Chopard2009;Bonaldo2013	-0.0572644259428573	0.5174319469517443	0.0572644259428573	0.0907563426296297	0.0587510948518519	0.0298317394874073	prior_literature_match	prior literature match
R-MMU-212436_GENERIC_TRANSCRIPTION_PATHWAY	orange_uncertain_no_direct_support	uncertain/no direct support	FLT_down	uncertain_broad	FLT_down is too nonspecific to align	low	Spaceflight changes global gene expression in soleus, but a generic transcription pathway gives no clear directional biological interpretation.	Okada2021;Gambara2017	-0.0726832375714283	0.2124161497136314	0.0726832375714283	0.075098996111111	0.0659555072222221	0.0298317394874073	broad_or_uncertain_signal	broad/uncertain signal
R-MMU-9675108_NERVOUS_SYSTEM_DEVELOPMENT	blue_plausible_complementary	plausible/complementary	FLT_down	plausible_indirect	FLT_down is plausible but broad	low	Neuromuscular junction remodeling is relevant and Fzd9, a postsynaptic/NMJ-associated marker, decreased in space-flown soleus, but nervous-system-development is a broad label.	Gambara2017;Murgia2024	-0.0763494267571428	0.4034424839827852	0.0763494267571428	0.1815633770740739	0.0694403044074074	0.0298317394874073	broad_or_uncertain_signal	broad/uncertain signal
R-MMU-76005_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2	orange_uncertain_no_direct_support	uncertain/no direct support	FLT_down	uncertain_off_context	FLT_down lacks direct support	low	Calcium homeostasis changes in space-flown soleus, but a platelet cytosolic calcium response is too platelet-specific for a confident muscle interpretation.	Gambara2017;Sandona2012	-0.1343667379857142	0.3503748288644271	0.1343667379857142	0.2692924151481481	0.0781897267037037	0.0298317394874073	broad_or_uncertain_signal	broad/uncertain signal
R-MMU-389948_CO_INHIBITION_BY_PD_1	orange_uncertain_no_direct_support	uncertain/no direct support	FLT_down	uncertain_off_context	FLT_down lacks direct support	low	PD-1 co-inhibition is lymphocyte-checkpoint biology; broad immune changes in muscle are plausible, but this specific adaptive immune pathway is not directly supported.	Gambara2017;Tidball2002	-0.10418403238	0.1627547203228361	0.10418403238	0.113865851561111	0.0801678891611111	0.0298317394874073	broad_or_uncertain_signal	broad/uncertain signal
R-MMU-9932444_ATP_DEPENDENT_CHROMATIN_REMODELERS	orange_uncertain_no_direct_support	uncertain/no direct support	FLT_down	uncertain_specific_pathway	FLT_down has no direct support	low	Transcriptome remodeling is clear, but ATP-dependent chromatin remodeler decrease is not directly established in soleus microgravity.	Okada2021;Gambara2017	-0.1299537291142858	0.4034424839827852	0.1299537291142858	0.0831811344999999	0.0831811344999999	0.0298317394874073	plausible_complementary	plausible/complementary
R-MMU-390522_STRIATED_MUSCLE_CONTRACTION	green_prior_aligned	prior literature aligned	FLT_down	aligned_direct	FLT_down aligns with reduced contractile function	high	Spaceflight reduces soleus size, force, and slow-fiber contractile performance, so lower striated-muscle-contraction signal is directionally aligned despite slow-to-fast gene shifts.	Gambara2017;Fitts2010;Tsuji2026	-0.1315654229999996	0.4687292501345596	0.1315654229999996	0.3483844372222222	0.0901879572222222	0.0298317394874073	prior_literature_match	prior literature match
R-MMU-1428517_AEROBIC_RESPIRATION_AND_RESPIRATORY_ELECTRON_TRANSPORT	green_prior_aligned	prior literature aligned	FLT_down	aligned_direct	FLT_down aligns with mitochondrial downregulation	high	Human and mouse spaceflight muscle studies consistently emphasize mitochondrial/OXPHOS impairment or downregulation, supporting lower respiratory electron transport.	Tascher2017;Murgia2024;Gambara2017	-0.185801105078571	0.3940271537416192	0.185801105078571	0.2725134815648146	0.0928252815648148	0.0298317394874073	prior_literature_match	prior literature match
R-MMU-162582_SIGNAL_TRANSDUCTION	orange_uncertain_no_direct_support	uncertain/no direct support	FLT_down	uncertain_broad	FLT_down is too nonspecific to align	low	Signal transduction is too broad; prior studies show many up and down signaling changes, so a single FLT_down interpretation is not well supported.	Okada2021;Gambara2017	-0.1163204655714293	0.1603238241502586	0.1163204655714293	0.138067808888888	0.0930968688888892	0.0298317394874073	broad_or_uncertain_signal	broad/uncertain signal
R-MMU-5673001_RAF_MAP_KINASE_CASCADE	orange_uncertain_no_direct_support	uncertain/no direct support	FLT_down	mixed_or_uncertain	FLT_down direction is unresolved	medium	MAPK stress signaling is part of disuse-atrophy biology, while RAF/ERK growth signaling can move differently; prior soleus studies do not establish RAF cascade down-regulation.	Chopard2009;Bonaldo2013	-0.1327947993428568	0.1817042812349168	0.1327947993428568	0.1067789885925925	0.0947122108148148	0.0298317394874073	broad_or_uncertain_signal	broad/uncertain signal
R-MMU-5653656_VESICLE_MEDIATED_TRANSPORT	blue_plausible_complementary	plausible/complementary	FLT_down	plausible_indirect	FLT_down is plausible but weakly supported	low	Reduced vesicle-mediated transport could reflect altered membrane and proteostasis remodeling during atrophy, but direct soleus-spaceflight direction evidence is sparse.	Bonaldo2013;Tascher2017	-0.0979354959999998	0.0238370764356111	0.0979354959999998	0.0981342487037035	0.0981342487037035	0.0298317394874073	plausible_complementary	plausible/complementary
R-MMU-194138_SIGNALING_BY_VEGF	blue_plausible_complementary	plausible/complementary	FLT_down	plausible_vascular_remodeling	FLT_down is plausible but context dependent	low	Unloading can remodel muscle vasculature and angiogenic programs; a lower VEGF signal could fit capillary regression, but direction varies with recovery and tissue context.	Chopard2009;Murgia2024	-0.119384688742857	0.117116981877257	0.119384688742857	0.099502421811111	0.099502421811111	0.0298317394874073	broad_or_uncertain_signal	broad/uncertain signal
R-MMU-74160_GENE_EXPRESSION_TRANSCRIPTION	orange_uncertain_no_direct_support	uncertain/no direct support	FLT_down	uncertain_broad	FLT_down is too nonspecific to align	low	Soleus flight transcriptomes are strongly altered, but gene-expression/transcription as a broad pathway has no interpretable direction.	Okada2021;Gambara2017	-0.186184784571429	0.318017425540069	0.186184784571429	0.2451914174074073	0.1061839418518517	0.0298317394874073	broad_or_uncertain_signal	broad/uncertain signal
R-MMU-983189_KINESINS	orange_uncertain_no_direct_support	uncertain/no direct support	FLT_down	uncertain_specific_pathway	FLT_down has no direct support	low	Cytoskeletal transport may change during remodeling, but kinesin pathway decrease is not directly supported in soleus spaceflight or unloading literature.	Murgia2024	-0.1433069591285715	0.1531849325835809	0.1433069591285715	0.1152861349999999	0.1152861349999999	0.0298317394874073	broad_or_uncertain_signal	broad/uncertain signal
R-MMU-1630316_GLYCOSAMINOGLYCAN_METABOLISM	orange_uncertain_no_direct_support	uncertain/no direct support	FLT_down	uncertain_specific_pathway	FLT_down lacks direct support	low	Glycosaminoglycan metabolism is compatible with ECM turnover, but direct soleus unloading direction evidence is not specific.	Miller2001;Murgia2024	-0.0983525888457143	0.5084585744774966	0.0983525888457143	0.1173810345407407	0.1173810345407407	0.0298317394874073	broad_or_uncertain_signal	broad/uncertain signal
R-MMU-913531_INTERFERON_SIGNALING	orange_uncertain_no_direct_support	uncertain/no direct support	FLT_down	mixed_or_uncertain	FLT_down is uncertain for interferon signaling	medium	Space-flown soleus shows inflammatory chemokine induction, but interferon-specific direction is weakly supported and may differ from general inflammation.	Gambara2017;Tidball2002	-0.0926019285857144	0.3362874106998867	0.0926019285857144	0.1494363015185184	0.1174301000370369	0.0298317394874073	prior_literature_match	prior literature match
R-MMU-2129379_MOLECULES_ASSOCIATED_WITH_ELASTIC_FIBRES	orange_uncertain_no_direct_support	uncertain/no direct support	FLT_down	uncertain_specific_pathway	FLT_down has weak direct support	low	Elastic-fibre molecules fit the broader ECM response, but direct elastic-fibre direction evidence in soleus unloading is weak.	Miller2001;Murgia2024	-0.1009492948951428	0.4701143009480707	0.1009492948951428	0.1223820164918518	0.1223820164918518	0.0298317394874073	broad_or_uncertain_signal	broad/uncertain signal
R-MMU-196854_METABOLISM_OF_VITAMINS_AND_COFACTORS	orange_uncertain_no_direct_support	uncertain/no direct support	FLT_down	uncertain_broad	FLT_down has no clear pathway-specific support	low	Spaceflight alters muscle metabolism broadly, but vitamin/cofactor metabolism direction is not specifically established for soleus unloading.	Gambara2017;Tascher2017	-0.1693919860750001	0.1052770724183638	0.1693919860750001	0.1275624435101851	0.1267980990657407	0.0298317394874073	broad_or_uncertain_signal	broad/uncertain signal
R-MMU-425407_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT	blue_plausible_complementary	plausible/complementary	FLT_down	mixed_transport_signal	FLT_down is plausible but heterogeneous	medium	Unloading and spaceflight alter ion and metabolite transporters in soleus, but SLC families are heterogeneous and direction is not uniform.	Sandona2012;Gambara2017	-0.1962365978428573	0.2124161497136314	0.1962365978428573	0.2545037790185186	0.1283357119074073	0.0298317394874073	plausible_complementary	plausible/complementary
R-MMU-556833_METABOLISM_OF_LIPIDS	green_prior_aligned	prior literature aligned	FLT_down	aligned_close	FLT_down aligns with impaired lipid metabolism	high	Direct muscle evidence emphasizes reduced fatty-acid oxidation and mitochondrial programs during spaceflight, supporting a lower lipid-metabolism signal despite the pathway breadth.	Gambara2017;Tascher2017;Murgia2024	-0.2461893198	0.2593623715987342	0.2461893198	0.3043056107037037	0.147234460037037	0.0298317394874073	prior_literature_match	prior literature match
R-MMU-1474228_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX	blue_plausible_complementary	plausible/complementary	FLT_down	mixed_with_ecm_remodeling	FLT_down is plausible but not directly established	medium	Prior work supports ECM and collagen remodeling after unloading or spaceflight; lower ECM-degradation signal could fit net matrix accumulation, but degradation direction is not resolved.	Miller2001;Murgia2024	-0.1976807517142855	0.0917479505061229	0.1976807517142855	0.1676931753703702	0.1676931753703702	0.0298317394874073	prior_literature_match	prior literature match
R-MMU-382551_TRANSPORT_OF_SMALL_MOLECULES	blue_plausible_complementary	plausible/complementary	FLT_down	mixed_transport_signal	FLT_down is plausible but heterogeneous	medium	Spaceflight and unloading alter ion and metabolite transporters in soleus, but this umbrella term mixes transporter classes with different expected directions.	Sandona2012;Gambara2017	-0.2153729341428549	0.1535767092175453	0.2153729341428549	0.2154720220370368	0.1681101353703704	0.0298317394874073	plausible_complementary	plausible/complementary
R-MMU-211859_BIOLOGICAL_OXIDATIONS	blue_plausible_complementary	plausible/complementary	FLT_down	plausible_broad_metabolic	FLT_down is plausible but broad	medium	Reduced biological-oxidation signal is compatible with impaired oxidative metabolism in flight muscle, but the Reactome term also covers heterogeneous detox/redox biology.	Murgia2024;Tascher2017;Gambara2017	-0.2278588442285714	0.1262986602386577	0.2278588442285714	0.2093026996666666	0.1744706696666667	0.0298317394874073	broad_or_uncertain_signal	broad/uncertain signal
R-MMU-1430728_METABOLISM	blue_plausible_complementary	plausible/complementary	FLT_down	mixed_broad_signal	FLT_down partly aligns with metabolic remodeling	medium	Broad metabolism decrease is compatible with reduced oxidative and lipid programs, although glycolytic programs can increase, making the umbrella term directionally mixed.	Gambara2017;Tascher2017;Murgia2024	-0.2505088710000009	0.1956931624341973	0.2505088710000009	0.2214086527777778	0.1808996527777777	0.0298317394874073	broad_or_uncertain_signal	broad/uncertain signal
R-MMU-8978868_FATTY_ACID_METABOLISM	green_prior_aligned	prior literature aligned	FLT_down	aligned_direct	FLT_down aligns with reduced fatty-acid metabolism	high	Spaceflight and unloading studies report reduced Ppara/PGC programs, mitochondrial downregulation, and impaired oxidative/fatty-acid metabolism in soleus or closely related muscle.	Gambara2017;Tascher2017;Murgia2024	-0.3101723179142857	0.2404409125812775	0.3101723179142857	0.4244898022407406	0.198262297574074	0.0298317394874073	prior_literature_match	prior literature match
R-MMU-1442490_COLLAGEN_DEGRADATION	blue_plausible_complementary	plausible/complementary	FLT_down	mixed_with_ecm_remodeling	FLT_down is plausible but not directly established	medium	Hindlimb unloading shifts soleus collagen isoforms and postflight soleus proteomics shows ECM remodeling; reduced collagen degradation could fit net matrix accumulation, but direct degradation direction is unresolved.	Miller2001;Murgia2024	-0.3185942619842858	0.3362874106998867	0.3185942619842858	0.4161621606685186	0.2072379588685184	0.0298317394874073	prior_literature_match	prior literature match
R-MMU-109582_HEMOSTASIS	orange_uncertain_no_direct_support	uncertain/no direct support	FLT_down	uncertain_specific_pathway	FLT_down lacks direct support	low	Modified loading can trigger vascular, complement, and inflammatory responses in muscle, but hemostasis itself has weak and non-directional soleus-spaceflight support.	Tidball2002;Frenette2000	-0.2755635137142871	0.0321303769917575	0.2755635137142871	0.2295372588888881	0.2295372588888881	0.0298317394874073	plausible_complementary	plausible/complementary
R-MMU-372790_SIGNALING_BY_GPCR	blue_plausible_complementary	plausible/complementary	FLT_down	plausible_indirect	FLT_down is plausible but weakly direct	low	GPCR signaling can reflect inflammatory, adrenergic, and metabolic remodeling in either direction; direct soleus-spaceflight evidence for a broad decrease is limited.	Chopard2009;Gambara2017	-0.4970836514142862	0.1842505026111421	0.4970836514142862	0.5675670243888887	0.3473075108333334	0.0298317394874073	plausible_complementary	plausible/complementary
